,Actual_quantity,Customer,Product_group,Product_family,Country,New_SKU_Name,Created_date_month,Created_date_year
3671,2,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,5,2019
3672,1,NOWCOMPANY,Component,Other,Belgium,Other,2,2019
3673,1,,Component,Other,Belgium,Other,6,2019
3674,1,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,5,2019
3675,1,UBW ZRT,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,7,2019
3676,1,,Component,Other,Belgium,Other,6,2019
3677,1,,Component,Other,Belgium,Other,1,2019
3678,1,,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Style+ - Jaw Drop Charcoal,5,2019
3679,1,UBW ZRT,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,5,2019
3680,1,HARTJE,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,1,2019
3681,1,,Component,Other,Belgium,Other,4,2019
3682,1,UBW ZRT,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Comfort+ - Wall Mc Blue,3,2019
3683,1,,Component,Other,Belgium,Other,5,2019
3684,1,,Component,Other,Belgium,Other,7,2019
3685,1,BLB,Component,Other,Belgium,Other,5,2019
3686,1,FAHRER,Component,Other,Belgium,Other,7,2019
3687,1,AGU,Bike,Other,Belgium,Ahooga Modular Bike - 30V - 1S,5,2019
3688,1,,Component,Other,Ireland,Other,4,2019
3689,1,,Component,Other,Belgium,Other,6,2019
3690,1,,Component,Other,Belgium,Other,6,2019
3691,1,UBW ZRT,Component,Other,Belgium,Other,6,2019
3692,1,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,1,2019
3693,1,UBW,Component,Other,Belgium,Other,2,2019
3694,1,,Component,Other,Belgium,Other,6,2019
3695,1,AGU,Component,Other,Belgium,Other,5,2019
3696,1,,Component,Other,Germany,Other,6,2019
3697,1,,Component,Other,Belgium,Other,6,2019
3698,1,,Component,Other,Belgium,Other,3,2019
3699,2,UBW,Component,Other,Belgium,Other,6,2019
3700,1,,Component,Other,Belgium,Other,4,2019
3701,1,,Component,Other,Belgium,Other,8,2019
3702,1,DPD,Component,Other,Belgium,Other,6,2019
3703,1,,Component,Other,Belgium,Other,7,2019
3704,1,,Component,Other,Belgium,Other,3,2019
3705,1,,Component,Other,Belgium,Other,3,2019
3706,1,UBW,Component,Other,Belgium,Other,4,2019
3707,1,Ahooga Sprl,Component,Other,Belgium,Other,3,2019
3708,1,AGU,Component,Other,Belgium,Other,7,2019
3709,1,AGU,Bike,Power 36V,France,Ahooga Folding Bike - Power+ - OMG Silver,2,2019
3710,1,UBW,Bike,Power 36V,France,Ahooga Folding Bike - Power+ - OMG Silver,7,2019
3711,1,DPD,Bike,Hybrid 24V,Luxembourg,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,6,2019
3712,1,DPD,Component,Other,Belgium,Other,1,2019
3713,1,,Component,Other,Belgium,Other,7,2019
3714,1,UBW ZRT,Component,Other,France,Other,6,2019
3715,1,,Component,Other,Belgium,Other,2,2019
3716,1,,Component,Other,Belgium,Other,2,2019
3717,1,,Component,Other,Belgium,Other,8,2019
3718,1,,Component,Other,Belgium,Other,2,2019
3719,2,,Component,Other,Belgium,Other,3,2019
3720,1,HARTJE,Component,Other,Belgium,Other,1,2019
3721,1,,Component,Other,Germany,Other,7,2019
3722,1,,Component,Other,Belgium,Other,7,2019
3723,1,,Bike,Other,Belgium,Ahooga ebike caliper Ahooga Hybrid Bike - Copper Brillant/Mar+,7,2019
3724,1,AGU,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Essential - White Sunrise,7,2019
3725,1,AGU,Component,Other,Belgium,Other,6,2019
3726,1,,Component,Other,Belgium,Other,6,2019
3727,1,,Component,Other,Belgium,Other,5,2019
3728,1,,Component,Other,Germany,Other,5,2019
3729,1,ROOL IN,Component,Other,Belgium,Other,4,2019
3730,1,Ahooga Sprl,Component,Other,Belgium,Other,3,2019
3731,1,AGU,Component,Other,Belgium,Other,6,2019
3732,1,,Component,Other,Belgium,Other,6,2019
3733,1,,Component,Other,Belgium,Other,3,2019
3734,1,,Component,Other,Belgium,Other,7,2019
3735,1,,Component,Other,Belgium,Other,1,2019
3736,1,DPD,Component,Other,Belgium,Other,2,2019
3737,1,,Bike,Other,France,Ahooga Modular Bike - 36V - 3S,1,2019
3738,1,AGU,Component,Other,Belgium,Other,4,2019
3739,2,,Component,Other,Belgium,Other,5,2019
3740,1,,Component,Other,Belgium,Other,6,2019
3741,1,DPD,Component,Other,Belgium,Other,4,2019
3742,1,ROOL IN,Component,Other,Belgium,Other,7,2019
3743,1,AGU,Component,Other,Belgium,Other,6,2019
3744,1,,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Comfort+ - Wall Mc Blue,6,2019
3745,1,,Component,Other,Belgium,Other,4,2019
3746,1,UBW ZRT,Component,Other,Belgium,Other,6,2019
3747,1,,Component,Other,Belgium,Other,5,2019
3748,1,BLB,Component,Other,Belgium,Other,5,2019
3749,1,,Component,Other,Belgium,Other,6,2019
3750,1,DPD,Component,Other,Belgium,Other,2,2019
3751,1,AGU,Component,Other,Belgium,Other,5,2019
3752,1,,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Essential - White Sunrise,7,2019
3753,1,RADICAL DESIGN,Component,Other,Belgium,Other,5,2019
3754,1,,Component,Other,Belgium,Other,7,2019
3755,1,,Component,Other,Belgium,Other,7,2019
3756,1,,Component,Other,Belgium,Other,1,2019
3757,1,DPD,Component,Other,Belgium,Other,6,2019
3758,1,UBW,Component,Other,Belgium,Other,1,2019
3759,1,AGU,Component,Other,Belgium,Other,5,2019
3760,1,AGU,Component,Other,Belgium,Other,5,2019
3761,1,,Component,Other,Belgium,Other,5,2019
3762,1,AGU,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,3,2019
3763,1,DPD,Component,Other,Belgium,Other,6,2019
3764,1,Humpert,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,6,2019
3765,1,,Component,Other,Belgium,Other,7,2019
3766,1,UBW,Component,Other,Belgium,Other,2,2019
3767,1,AGU,Component,Other,Belgium,Other,6,2019
3768,1,DPD,Component,Other,Belgium,Other,3,2019
3769,1,UBW ZRT,Component,Other,Belgium,Other,4,2019
3770,1,,Component,Other,Belgium,Other,6,2019
3771,1,,Component,Other,France,Other,5,2019
3772,1,AGU,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Style+ - Jaw Drop Charcoal,5,2019
3773,1,,Component,Other,Belgium,Other,3,2019
3774,1,DPD,Component,Other,France,Other,2,2019
3775,1,,Component,Other,Belgium,Other,4,2019
3776,1,UBW,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,4,2019
3777,1,UBW,Component,Other,Belgium,Other,6,2019
3778,1,AGU,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Essential - White Sunrise,5,2019
3779,1,,Bike,Other,Belgium,Ahooga Modular Bike - 30V - 1S,7,2019
3780,1,,Component,Other,Belgium,Other,4,2019
3781,2,,Component,Other,Belgium,Other,7,2019
3782,1,Ahooga Sprl,Component,Other,Belgium,Other,1,2019
3783,1,AGU,Component,Other,Belgium,Other,1,2019
3784,1,,Component,Other,Belgium,Other,5,2019
3785,1,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,5,2019
3786,1,,Component,Other,Belgium,Other,3,2019
3787,1,,Bike,Other,Belgium,Ahooga Modular Bike - 30V - 1S,4,2019
3788,1,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,6,2019
3789,1,SELLE ROYAL,Component,Other,Belgium,Other,7,2019
3790,1,DPD,Component,Other,France,Other,5,2019
3791,1,,Component,Other,France,Other,5,2019
3792,1,,Component,Other,Netherlands,Other,5,2019
3793,1,AGU,Component,Other,Belgium,Other,3,2019
3794,1,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,5,2019
3795,1,NOWCOMPANY,Component,Other,Belgium,Other,1,2019
3796,1,UBW ZRT,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Style+ - Jaw Drop Charcoal,2,2019
3797,1,UBW,Component,Other,Belgium,Other,4,2019
3798,1,AGU,Component,Other,Belgium,Other,2,2019
3799,1,UBW,Component,Other,France,Other,3,2019
3800,1,,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 3S,5,2019
3801,1,DPD,Component,Other,Belgium,Other,3,2019
3802,1,,Component,Other,Belgium,Other,3,2019
3803,1,,Component,Other,Belgium,Other,5,2019
3804,1,,Component,Other,Belgium,Other,7,2019
3805,1,UBW ZRT,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,5,2019
3806,1,,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Style+ - Jaw Drop Charcoal,6,2019
3807,1,,Bike,Other,Belgium,Ahooga Modular Bike - 30V - 1S,3,2019
3808,1,,Component,Other,Belgium,Other,6,2019
3809,1,,Component,Other,Belgium,Other,5,2019
3810,1,UBW,Component,Other,Belgium,Other,6,2019
3811,1,DPD,Component,Other,France,Other,3,2019
3812,1,,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,7,2019
3813,1,,Component,Other,Belgium,Other,3,2019
3814,1,,Component,Other,Belgium,Other,7,2019
3815,1,,Component,Other,Belgium,Other,3,2019
3816,1,DPD,Component,Other,France,Other,2,2019
3817,1,,Component,Other,Belgium,Other,2,2019
3818,1,Greenway,Component,Other,Finland,Other,4,2019
3819,1,,Component,Other,Belgium,Other,5,2019
3820,1,,Component,Other,Belgium,Other,3,2019
3821,1,DPD,Component,Other,Belgium,Other,7,2019
3822,1,,Component,Other,Belgium,Other,7,2019
3823,1,AGU,Component,Other,Belgium,Other,7,2019
3824,1,UBW ZRT,Bike,Other,Belgium,Ahooga Modular Bike - 30V - 1S,7,2019
3825,1,,Component,Other,Belgium,Other,8,2019
3826,1,,Component,Other,United Kingdom,Other,6,2019
3827,1,,Component,Other,Belgium,Other,6,2019
3828,1,AGU,Component,Other,Belgium,Other,7,2019
3829,1,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,8,2019
3830,1,,Component,Other,Belgium,Other,5,2019
3831,1,,Component,Other,France,Other,3,2019
3832,2,UBW,Component,Other,Belgium,Other,7,2019
3833,1,UBW,Component,Other,Belgium,Other,7,2019
3834,1,,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 3S,6,2019
3835,1,Ahooga Sprl,Component,Other,France,Other,1,2019
3836,1,,Component,Other,Belgium,Other,5,2019
3837,1,AGU,Component,Other,Belgium,Other,7,2019
3838,1,UBW ZRT,Component,Other,Ireland,Other,1,2019
3839,1,,Component,Other,Belgium,Other,5,2019
3840,1,,Component,Other,France,Other,7,2019
3841,5,UBW,Component,Other,Belgium,Other,4,2019
3842,1,AGU,Component,Other,Belgium,Other,2,2019
3843,1,,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,5,2019
3844,1,Ahooga Sprl,Component,Other,Belgium,Other,6,2019
3845,1,Humpert,Bike,Other,Belgium,ebike caliper Ahooga Hybrid Bike caliper,3,2019
3846,1,,Component,Other,Belgium,Other,4,2019
3847,1,,Component,Other,Belgium,Other,4,2019
3848,1,,Component,Other,Belgium,Other,2,2019
3849,1,,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Light+ - All Black,6,2019
3850,1,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,3,2019
3851,4,,Component,Other,Belgium,Other,6,2019
3852,1,,Component,Other,Belgium,Other,5,2019
3853,1,,Component,Other,Belgium,Other,3,2019
3854,1,DPD,Component,Other,Belgium,Other,5,2019
3855,1,BLB,Component,Other,Belgium,Other,6,2019
3856,1,NOWCOMPANY,Component,Other,Belgium,Other,4,2019
3857,1,DPD,Component,Other,France,Other,1,2019
3858,1,,Component,Other,Germany,Other,5,2019
3859,1,UBW ZRT,Component,Other,Belgium,Other,4,2019
3860,1,,Component,Other,Belgium,Other,5,2019
3861,1,,Component,Other,Belgium,Other,7,2019
3862,1,UBW ZRT,Component,Other,Belgium,Other,6,2019
3863,8,,Component,Other,Germany,Other,7,2019
3864,1,NOWCOMPANY,Component,Other,Belgium,Other,5,2019
3865,1,DPD,Component,Other,Sweden,Other,2,2019
3866,1,SELLE ROYAL,Component,Other,Belgium,Other,2,2019
3867,1,,Component,Other,Belgium,Other,4,2019
3868,1,,Component,Other,Belgium,Other,7,2019
3869,1,,Component,Other,Belgium,Other,6,2019
3870,1,,Component,Other,Belgium,Other,6,2019
3871,1,,Component,Other,Belgium,Other,7,2019
3872,1,HARTJE,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,7,2019
3873,1,,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,6,2019
3874,1,Ahooga Sprl,Component,Other,Belgium,Other,2,2019
3875,1,UBW ZRT,Component,Other,Belgium,Other,1,2019
3876,1,,Component,Other,Belgium,Other,1,2019
3877,1,,Component,Other,Belgium,Other,3,2019
3878,1,SELLE ROYAL,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Essential - White Sunrise,6,2019
3879,1,DPD,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,4,2019
3880,1,,Component,Other,Belgium,Other,1,2019
3881,1,DPD,Component,Other,Belgium,Other,7,2019
3882,1,UBW ZRT,Component,Other,Belgium,Other,4,2019
3883,1,AGU,Component,Other,Belgium,Other,4,2019
3884,1,AGU,Component,Other,United Kingdom,Other,5,2019
3885,1,,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 3S,2,2019
3886,1,,Component,Other,Belgium,Other,5,2019
3887,1,UBW,Component,Other,Belgium,Other,7,2019
3888,1,,Component,Other,Belgium,Other,7,2019
3889,1,BLB,Component,Other,Belgium,Other,6,2019
3890,1,AGU,Component,Other,Belgium,Other,6,2019
3891,1,,Component,Other,Belgium,Other,1,2019
3892,1,UBW,Component,Other,Belgium,Other,8,2019
3893,1,DPD,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,3,2019
3894,1,AGU,Component,Other,Belgium,Other,6,2019
3895,1,UBW,Component,Other,Belgium,Other,5,2019
3896,1,NOWCOMPANY,Component,Other,Belgium,Other,6,2019
3897,1,,Component,Other,Belgium,Other,7,2019
3898,1,SELLE ROYAL,Component,Other,Belgium,Other,6,2019
3899,1,DPD,Component,Other,Germany,Other,4,2019
3900,1,UBW ZRT,Component,Other,Belgium,Other,7,2019
3901,1,,Component,Other,Belgium,Other,7,2019
3902,2,,Component,Other,Belgium,Other,6,2019
3903,1,,Bike,Other,Belgium,Ahooga Modular Bike - Push - 8S,6,2019
3904,1,,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,5,2019
3905,1,,Bike,Other,Luxembourg,Ahooga Modular Bike - 36V - 8S,7,2019
3906,3,DPD,Component,Other,Germany,Other,7,2019
3907,2,,Component,Other,Belgium,Other,7,2019
3908,1,NOWCOMPANY,Component,Other,Belgium,Other,4,2019
3909,1,ROOL IN,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,4,2019
3910,1,HARTJE,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 3S,7,2019
3911,1,,Bike,Hybrid 24V,Ireland,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,1,2019
3912,1,DPD,Component,Other,Germany,Other,6,2019
3913,1,,Component,Other,Belgium,Other,6,2019
3914,1,,Component,Other,Belgium,Other,7,2019
3915,1,HARTJE,Component,Other,Belgium,Other,6,2019
3916,1,,Component,Other,Belgium,Other,6,2019
3917,1,UBW ZRT,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 8S,3,2019
3918,1,AGU,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,5,2019
3919,1,,Component,Other,Belgium,Other,8,2019
3920,2,,Component,Other,Belgium,Other,3,2019
3921,1,AGU,Component,Other,Belgium,Other,4,2019
3922,1,,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,4,2019
3923,1,,Component,Other,Belgium,Other,7,2019
3924,1,DPD,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Style+ - Jaw Drop Charcoal,4,2019
3925,13,,Component,Other,Belgium,Other,6,2019
3926,1,,Component,Other,Belgium,Other,2,2019
3927,1,UBW ZRT,Component,Other,Belgium,Other,6,2019
3928,1,DPD,Component,Other,Belgium,Other,6,2019
3929,1,AGU,Component,Other,Belgium,Other,5,2019
3930,1,UBW,Component,Other,Belgium,Other,2,2019
3931,1,,Component,Other,United Kingdom,Other,4,2019
3932,1,AGU,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,6,2019
3933,1,UBW ZRT,Component,Other,Germany,Other,7,2019
3934,1,,Component,Other,Belgium,Other,5,2019
3935,1,,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Essential - White Sunrise,8,2019
3936,1,,Component,Other,Belgium,Other,6,2019
3937,1,,Component,Other,Belgium,Other,2,2019
3938,1,Ahooga Sprl,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,6,2019
3939,1,,Component,Other,Belgium,Other,7,2019
3940,1,,Component,Other,Belgium,Other,3,2019
3941,1,,Component,Other,Sweden,Other,7,2019
3942,1,,Component,Other,Belgium,Other,5,2019
3943,1,,Component,Other,Belgium,Other,7,2019
3944,1,,Component,Other,United Kingdom,Other,6,2019
3945,1,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,5,2019
3946,1,AGU,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Comfort+ - Wall Mc Blue,2,2019
3947,1,,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Essential - White Sunrise,5,2019
3948,1,Ahooga Sprl,Component,Other,Belgium,Other,1,2019
3949,1,RADICAL DESIGN,Bike,Hybrid 24V,Germany,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,7,2019
3950,1,UBW ZRT,Component,Other,Belgium,Other,3,2019
3951,1,,Component,Other,Belgium,Other,2,2019
3952,1,UBW ZRT,Bike,Hybrid 24V,France,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,6,2019
3953,1,,Component,Other,Belgium,Other,1,2019
3954,1,AGU,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 8S,7,2019
3955,1,,Component,Other,Belgium,Other,6,2019
3956,1,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,6,2019
3957,1,,Component,Other,Belgium,Other,7,2019
3958,1,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,6,2019
3959,1,,Component,Other,Belgium,Other,5,2019
3960,1,RADICAL DESIGN,Component,Other,Belgium,Other,1,2019
3961,1,,Component,Other,Sweden,Other,5,2019
3962,1,HARTJE,Component,Other,Belgium,Other,5,2019
3963,1,,Bike,Other,Belgium,Ahooga Modular Bike - 30V - 1S,5,2019
3964,2,AGU,Component,Other,Germany,Other,7,2019
3965,2,RADICAL DESIGN,Component,Other,Belgium,Other,5,2019
3966,1,JAcobsons,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 3S,7,2019
3967,1,UBW ZRT,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Comfort+ - Wall Mc Blue,1,2019
3968,2,,Component,Other,Belgium,Other,3,2019
3969,1,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,7,2019
3970,1,,Component,Other,Belgium,Other,5,2019
3971,1,,Component,Other,Belgium,Other,3,2019
3972,1,AGU,Component,Other,Belgium,Other,2,2019
3973,1,UBW ZRT,Component,Other,France,Other,6,2019
3974,1,,Component,Other,Belgium,Other,5,2019
3975,9,UBW ZRT,Component,Other,Belgium,Other,3,2019
3976,1,,Component,Other,Belgium,Other,7,2019
3977,1,DPD,Component,Other,France,Other,4,2019
3978,1,,Component,Other,Belgium,Other,4,2019
3979,1,Ahooga Sprl,Component,Other,Belgium,Other,2,2019
3980,1,,Component,Other,Belgium,Other,7,2019
3981,1,,Component,Other,Belgium,Other,7,2019
3982,1,DPD,Component,Other,France,Other,7,2019
3983,1,,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,3,2019
3984,1,,Component,Other,France,Other,2,2019
3985,1,,Component,Other,Belgium,Other,6,2019
3986,1,,Component,Other,Belgium,Other,1,2019
3987,1,Ahooga Sprl,Component,Other,Belgium,Other,1,2019
3988,1,NOWCOMPANY,Component,Other,Belgium,Other,1,2019
3989,1,,Component,Other,Belgium,Other,6,2019
3990,1,DPD,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,6,2019
3991,1,,Bike,Other,Belgium,Ahooga Modular Bike - 36V - 8S,6,2019
3992,1,UBW ZRT,Component,Other,France,Other,3,2019
3993,1,Ahooga Sprl,Component,Other,Germany,Other,1,2019
3994,2,DPD,Component,Other,Belgium,Other,3,2019
3995,3,UBW,Component,Other,France,Other,3,2019
3996,1,UBW ZRT,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Comfort+ - Wall Mc Blue,5,2019
3997,2,DPD,Bike,Other,Belgium,Ahooga Folding (Hybrid) Bike - Style+ - Jaw Drop Charcoal,2,2019
3998,2,DPD,Component,Other,Germany,Other,6,2019
3999,1,FAHRER,Component,Other,Belgium,Other,6,2019
4000,1,,Component,Other,Belgium,Other,7,2019
4001,1,AGU,Component,Other,Belgium,Other,3,2019
4002,1,,Component,Other,Belgium,Other,5,2019
4003,3,,Component,Other,Belgium,Other,3,2019
4004,2,,Component,Other,Belgium,Other,5,2019
4005,1,BLB,Component,Other,Belgium,Other,6,2019
4006,1,DPD,Component,Other,Netherlands,Other,7,2019
4007,1,,Component,Other,Belgium,Other,7,2019
4008,1,Ahooga Sprl,Component,Other,France,Other,1,2019
4009,1,,Bike,Power 36V,Belgium,Ahooga Folding Bike - Power+ - OMG Silver,3,2019
4010,1,,Component,Other,Belgium,Other,3,2019
4011,1,,Component,Other,Belgium,Other,6,2019
4012,1,AGU,Component,Other,Belgium,Other,7,2019
4013,1,UBW ZRT,Component,Other,Belgium,Other,3,2019
4014,1,AGU,Component,Other,Belgium,Other,6,2019
4015,1,UBW,Bike,Hybrid 24V,Belgium,Ahooga Folding Bike - Hybrid/Style+ - Jaw Drop Charcoal,5,2019
4016,1,,Component,Other,Belgium,Other,6,2019
4017,1,,Component,Other,Germany,Other,6,2019
4018,2,DPD,Component,Other,Belgium,Other,3,2019
4019,1,,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Comfort+ - Wall Mc Blue,7,2019
4020,1,UBW ZRT,Component,Other,Belgium,Other,1,2019
4021,1,,Component,Other,Belgium,Other,3,2019
4022,1,,Component,Other,Belgium,Other,7,2019
4023,1,UBW ZRT,Component,Other,Belgium,Other,1,2019
4024,1,,Component,Other,Belgium,Other,5,2019
4025,2,Ahooga Sprl,Bike,Other,Netherlands,Ahooga Modular Bike - Push - 8S,1,2019
4026,1,,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Comfort+ - Wall Mc Blue,6,2019
4027,1,AGU,Component,Other,Belgium,Other,7,2019
4028,1,,Component,Other,Ireland,Other,6,2019
4029,1,,Component,Other,Luxembourg,Other,5,2019
4030,1,,Component,Other,Belgium,Other,3,2019
4031,1,,Component,Other,Belgium,Other,4,2019
4032,1,NOWCOMPANY,Component,Other,Belgium,Other,5,2019
4033,1,,Component,Other,Belgium,Other,5,2019
4034,1,ROOL IN,Component,Other,Belgium,Other,4,2019
4035,1,Ahooga Sprl,Component,Other,Germany,Other,1,2019
4036,2,UBW ZRT,Bike,Push 1.5,Belgium,Ahooga Folding Bike - Push/Style+ - Jaw Drop Charcoal,1,2019
4037,1,,Bike,Power 36V,Luxembourg,Ahooga Folding Bike - Power+ - OMG Silver,4,2019
4038,2,UBW,Component,Other,Belgium,Other,1,2019
4039,1,UBW,Bike,Hybrid 24V,France,Ahooga Folding Bike - Hybrid/Essential - White Sunrise,3,2019
4040,1,,Component,Other,Belgium,Other,5,2019
4041,1,,Component,Other,Belgium,Other,6,2019
4042,1,,Component,Other,Belgium,Other,4,2019
4043,1,,Component,Other,Portugal,Other,1,2019
4044,1,,Bike,Push 1.5,Netherlands,Ahooga Folding Bike - Push/Comfort+ - Wall Mc Blue,2,2019
4045,1,AGU,Component,Other,Belgium,Other,3,2019
